2023,Mayo,Negligence,58
2023,Mayo,Kidnapping,1
2023,Mayo,Banditry,4
2023,Mayo,Burglary,21
2023,Mayo,Theft,90
2023,Mayo,Fraud,35
2023,Mayo,Controlled drug,13
2023,Mayo,Weapons,8
2023,Mayo,Damage to property/environment ,71
2023,Mayo,Public order,87
2023,Mayo,Road,114
2023,Mayo,State-related,23
2023,Mayo,Other,2
2023,Cavan–Monaghan,Violent Offences,19
2023,Cavan–Monaghan,Negligence,26
2023,Cavan–Monaghan,Kidnapping,0
2023,Cavan–Monaghan,Banditry,0
2023,Cavan–Monaghan,Burglary,4
2023,Cavan–Monaghan,Theft,9
2023,Cavan–Monaghan,Fraud,10
2023,Cavan–Monaghan,Controlled drug,11
2023,Cavan–Monaghan,Weapons,1
2023,Cavan–Monaghan,Damage to property/environment ,13
2023,Cavan–Monaghan,Public order,5
2023,Cavan–Monaghan,Road,28
2023,Cavan–Monaghan,State-related,1
2023,Cavan–Monaghan,Other,3
2023,Sligo/Leitrim,Violent Offences,11
2023,Sligo/Leitrim,Negligence,7
2023,Sligo/Leitrim,Kidnapping,0
2023,Sligo/Leitrim,Banditry,0
2023,Sligo/Leitrim,Burglary,1
2023,Sligo/Leitrim,Theft,25
2023,Sligo/Leitrim,Fraud,9
2023,Sligo/Leitrim,Controlled drug,2
2023,Sligo/Leitrim,Weapons,1
2023,Sligo/Leitrim,Damage to property/environment ,12
2023,Sligo/Leitrim,Public order,13
2023,Sligo/Leitrim,Road,4
2023,Sligo/Leitrim,State-related,2
2023,Sligo/Leitrim,Other,1
2023,Galway,Violent Offences,67
2023,Galway,Negligence,203
2023,Galway,Kidnapping,0
2023,Galway,Banditry,2
2023,Galway,Burglary,19
2023,Galway,Theft,110
2023,Galway,Fraud,27
2023,Galway,Controlled drug,32
2023,Galway,Weapons,11
2023,Galway,Damage to property/environment ,61
2023,Galway,Public order,75
2023,Galway,Road,209
2023,Galway,State-related,51
2023,Galway,Other,3
2023,Cork,Violent Offences,71
2023,Cork,Negligence,89
2023,Cork,Kidnapping,0
2023,Cork,Banditry,9
2023,Cork,Burglary,10
2023,Cork,Theft,173
2023,Cork,Fraud,49
2023,Cork,Controlled drug,23
2023,Cork,Weapons,9
2023,Cork,Damage to property/environment ,70
2023,Cork,Public order,84
2023,Cork,Road,110
2023,Cork,State-related,14
2023,Cork,Other,1
2023,Mayo,Violent Offences,2
2023,Mayo,Negligence,27
2023,Mayo,Kidnapping,0
2023,Mayo,Banditry,0
2023,Mayo,Burglary,10
2023,Mayo,Theft,6
2023,Mayo,Fraud,3
2023,Mayo,Controlled drug,0
2023,Mayo,Weapons,0
2023,Mayo,Damage to property/environment ,4
2023,Mayo,Public order,0
2023,Mayo,Road,61
2023,Mayo,State-related,2
2023,Mayo,Other,1
2023,Cork,Violent Offences,5
2023,Cork,Negligence,15
2023,Cork,Kidnapping,0
2023,Cork,Banditry,0
2023,Cork,Burglary,0
2023,Cork,Theft,3
2023,Cork,Fraud,6
2023,Cork,Controlled drug,1
2023,Cork,Weapons,1
2023,Cork,Damage to property/environment ,3
2023,Cork,Public order,4
2023,Cork,Road,7
2023,Cork,State-related,0
2023,Cork,Other,0
2023,Tipperary,Violent Offences,0
2023,Tipperary,Negligence,1
2023,Tipperary,Kidnapping,0
2023,Tipperary,Banditry,0
2023,Tipperary,Burglary,1
2023,Tipperary,Theft,0
2023,Tipperary,Fraud,0
2023,Tipperary,Controlled drug,0
2023,Tipperary,Weapons,0
2023,Tipperary,Damage to property/environment ,0
2023,Tipperary,Public order,0
2023,Tipperary,Road,2
2023,Tipperary,State-related,0
2023,Tipperary,Other,0
2023,Tipperary,Violent Offences,5
2023,Tipperary,Negligence,9
2023,Tipperary,Kidnapping,0
2023,Tipperary,Banditry,0
2023,Tipperary,Burglary,4
2023,Tipperary,Theft,4
2023,Tipperary,Fraud,1
2023,Tipperary,Controlled drug,0
2023,Tipperary,Weapons,0
2023,Tipperary,Damage to property/environment ,3
2023,Tipperary,Public order,4
2023,Tipperary,Road,5
2023,Tipperary,State-related,1
2023,Tipperary,Other,0
2023,Limerick,Violent Offences,8
2023,Limerick,Negligence,2
2023,Limerick,Kidnapping,0
2023,Limerick,Banditry,1
2023,Limerick,Burglary,1
2023,Limerick,Theft,6
2023,Limerick,Fraud,5
2023,Limerick,Controlled drug,2
2023,Limerick,Weapons,0
2023,Limerick,Damage to property/environment ,9
2023,Limerick,Public order,2
2023,Limerick,Road,4
2023,Limerick,State-related,0
2023,Limerick,Other,1
2023,Cork,Violent Offences,9
2023,Cork,Negligence,194
2023,Cork,Kidnapping,0
2023,Cork,Banditry,1
2023,Cork,Burglary,6
